record_id,protocol_id,scenario,variant,variant_status,training_seed,evaluation_episode_index,robot_count,training_episodes,validation_points,safety_envelope,control_step_s,fully_successful_episode,collision_episode,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,turning_per_m_rad_per_m,sharp_turn_count,min_rr_center_distance_m,min_rp_center_distance_m,intervention_ratio,mean_policy_inference_time_ms,p95_policy_inference_time_ms,active_conflict_edge_count_mean,possible_edge_count,edge_density_mean,checkpoint_sha256,source_commit,config_sha256
abl__mixed_complex__w/o_conflict_coordinator__seed1__ep06,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,1,6,4,100,20,ON,0.1,1,0,0,0,46.233424,47.782272,0.757213,21.495,23.1195,0.9297,0.804914,0.70006,0,0.822196,0.833662,0.338816,0.7806,1.4883,2.84,12,0.236667,2369dd2930f2417ced8062d33ba81d20acf0aa9c1745d69f2fa73c8b377da2c7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed1__ep07,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,1,7,4,100,20,ON,0.1,1,0,0,0,51.16094,52.095807,0.733479,21.3911,23.0527,0.9279,0.787747,0.709691,1,0.784232,0.812063,0.309406,0.749,1.5256,1.9,12,0.158333,2369dd2930f2417ced8062d33ba81d20acf0aa9c1745d69f2fa73c8b377da2c7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed1__ep08,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,1,8,4,100,20,ON,0.1,1,0,0,0,46.096107,47.787203,0.782396,21.2805,23.2011,0.9172,0.790579,0.6803,2,0.840852,0.801196,0.313312,0.8607,1.5262,2.99,12,0.249167,2369dd2930f2417ced8062d33ba81d20acf0aa9c1745d69f2fa73c8b377da2c7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed1__ep09,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,1,9,4,100,20,ON,0.1,1,0,0,0,48.660508,48.820536,0.88608,21.5495,23.0529,0.9348,0.785857,0.723052,1,0.853334,0.790529,0.308884,0.909,1.5135,2.49,12,0.2075,2369dd2930f2417ced8062d33ba81d20acf0aa9c1745d69f2fa73c8b377da2c7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed2__ep00,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,2,0,4,100,20,ON,0.1,1,0,0,0,46.056487,50.165867,0.670416,21.387,22.9323,0.9326,0.778388,0.723174,1,0.820572,0.815396,0.357679,0.8165,1.5411,3.4,12,0.283333,e8f07dbafaf6c3ce8447ca14081549b77b05268ee03deb1e037224f16c7f9970,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed2__ep01,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,2,1,4,100,20,ON,0.1,1,0,0,0,47.294879,50.145867,0.789567,21.5918,23.0576,0.9364,0.776247,0.684,1,0.804608,0.770655,0.326628,0.7471,1.5995,2.67,12,0.2225,e8f07dbafaf6c3ce8447ca14081549b77b05268ee03deb1e037224f16c7f9970,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed2__ep02,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,2,2,4,100,20,ON,0.1,1,0,0,0,50.260415,50.155867,0.930775,21.7557,22.947,0.9481,0.79568,0.736863,1,0.786903,0.813094,0.315337,0.7731,1.5897,2.3,12,0.191667,e8f07dbafaf6c3ce8447ca14081549b77b05268ee03deb1e037224f16c7f9970,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed2__ep03,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,2,3,4,100,20,ON,0.1,1,0,0,0,43.499336,50.155867,0.836122,21.4612,23.1966,0.9252,0.799182,0.705172,1,0.797807,0.814038,0.307504,0.8229,1.6126,2.55,12,0.2125,e8f07dbafaf6c3ce8447ca14081549b77b05268ee03deb1e037224f16c7f9970,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed2__ep04,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,2,4,4,100,20,ON,0.1,1,0,0,0,48.330956,50.155867,0.946051,21.4337,22.8654,0.9374,0.806234,0.700546,1,0.82731,0.771453,0.323493,0.8542,1.6722,3.32,12,0.276667,e8f07dbafaf6c3ce8447ca14081549b77b05268ee03deb1e037224f16c7f9970,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed2__ep05,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,2,5,4,100,20,ON,0.1,1,0,0,0,46.628566,50.155867,0.994598,21.5288,23.1342,0.9306,0.766182,0.685721,1,0.843759,0.764106,0.319998,0.7644,1.5914,1.67,12,0.139167,e8f07dbafaf6c3ce8447ca14081549b77b05268ee03deb1e037224f16c7f9970,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed2__ep06,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,2,6,4,100,20,ON,0.1,1,0,0,0,44.282057,50.155867,1.091571,21.736,23.1823,0.9376,0.805307,0.757801,0,0.838363,0.798455,0.301946,0.7162,1.3742,2.13,12,0.1775,e8f07dbafaf6c3ce8447ca14081549b77b05268ee03deb1e037224f16c7f9970,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed2__ep07,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,2,7,4,100,20,ON,0.1,1,0,0,0,48.230519,50.155867,0.918288,21.4513,22.9902,0.9331,0.773115,0.734325,2,0.783529,0.802227,0.31923,0.8597,1.3738,2.32,12,0.193333,e8f07dbafaf6c3ce8447ca14081549b77b05268ee03deb1e037224f16c7f9970,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed2__ep08,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,2,8,4,100,20,ON,0.1,1,0,0,0,46.633708,50.155867,0.832419,21.5031,23.0529,0.9328,0.7897,0.736962,0,0.795451,0.822378,0.332876,0.9681,1.3037,1.67,12,0.139167,e8f07dbafaf6c3ce8447ca14081549b77b05268ee03deb1e037224f16c7f9970,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed2__ep09,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,2,9,4,100,20,ON,0.1,1,0,0,0,47.464965,50.155867,0.987781,21.5497,23.2401,0.9273,0.787448,0.694198,1,0.810495,0.783508,0.328081,0.7945,1.3826,3,12,0.25,e8f07dbafaf6c3ce8447ca14081549b77b05268ee03deb1e037224f16c7f9970,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed3__ep00,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,3,0,4,100,20,ON,0.1,1,0,0,0,44.416508,50.963847,1.181564,21.2397,23.1823,0.9162,0.788845,0.685205,0,0.856727,0.823336,0.321494,0.8957,1.4095,1.58,12,0.131667,9066dc4f62d696bcdf7ce8e590ccb8f03872df1d6cbbfb1e6bc26302af623ae7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed3__ep01,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,3,1,4,100,20,ON,0.1,1,0,0,0,46.778929,50.943847,1.171813,21.6406,22.9467,0.9431,0.772361,0.721828,0,0.80648,0.8279,0.294727,0.781,1.5849,2.64,12,0.22,9066dc4f62d696bcdf7ce8e590ccb8f03872df1d6cbbfb1e6bc26302af623ae7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed3__ep02,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,3,2,4,100,20,ON,0.1,1,0,0,0,49.479577,50.953847,0.889412,21.2571,23.1777,0.9171,0.77923,0.754529,1,0.857629,0.831628,0.286045,0.8811,1.6747,2.27,12,0.189167,9066dc4f62d696bcdf7ce8e590ccb8f03872df1d6cbbfb1e6bc26302af623ae7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed3__ep03,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,3,3,4,100,20,ON,0.1,1,0,0,0,50.414268,50.953847,1.471639,21.363,23.1388,0.9233,0.800336,0.748249,0,0.822709,0.828068,0.311145,0.779,1.3971,2.86,12,0.238333,9066dc4f62d696bcdf7ce8e590ccb8f03872df1d6cbbfb1e6bc26302af623ae7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed3__ep04,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,3,4,4,100,20,ON,0.1,1,0,0,0,51.733302,50.953847,0.997367,21.3419,23.1342,0.9225,0.786895,0.69021,1,0.850974,0.784147,0.305244,0.8034,1.4239,3.44,12,0.286667,9066dc4f62d696bcdf7ce8e590ccb8f03872df1d6cbbfb1e6bc26302af623ae7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed3__ep05,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,3,5,4,100,20,ON,0.1,1,0,0,0,47.209903,50.953847,1.255565,21.4584,23.0092,0.9326,0.771472,0.744391,1,0.863562,0.797669,0.281471,0.9823,1.6748,2.23,12,0.185833,9066dc4f62d696bcdf7ce8e590ccb8f03872df1d6cbbfb1e6bc26302af623ae7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed3__ep06,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,3,6,4,100,20,ON,0.1,1,0,0,0,47.54199,50.953847,0.981742,21.3835,23.0719,0.9268,0.78717,0.698567,1,0.813175,0.836991,0.302729,0.7378,1.4825,2.56,12,0.213333,9066dc4f62d696bcdf7ce8e590ccb8f03872df1d6cbbfb1e6bc26302af623ae7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed3__ep07,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,3,7,4,100,20,ON,0.1,1,0,0,0,47.203061,50.953847,0.966208,21.4523,23.0573,0.9304,0.786992,0.726868,1,0.81924,0.77319,0.316412,0.8587,1.362,1.56,12,0.13,9066dc4f62d696bcdf7ce8e590ccb8f03872df1d6cbbfb1e6bc26302af623ae7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed3__ep08,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,3,8,4,100,20,ON,0.1,1,0,0,0,48.880907,50.953847,1.050813,21.2726,23.1151,0.9203,0.802024,0.717594,0,0.87879,0.816107,0.290096,0.9264,1.3146,3,12,0.25,9066dc4f62d696bcdf7ce8e590ccb8f03872df1d6cbbfb1e6bc26302af623ae7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed3__ep09,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,3,9,4,100,20,ON,0.1,1,0,0,0,46.544412,50.953847,1.356685,21.6689,23.0576,0.9398,0.779879,0.696311,1,0.822668,0.772983,0.315495,0.8521,1.4952,2.71,12,0.225833,9066dc4f62d696bcdf7ce8e590ccb8f03872df1d6cbbfb1e6bc26302af623ae7,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed4__ep00,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,4,0,4,100,20,ON,0.1,1,0,0,0,46.555447,48.37267,1.044153,21.5343,23.0526,0.9341,0.776107,0.720278,1,0.754338,0.764669,0.297172,0.8093,1.6203,2.78,12,0.231667,29b87204da4c4c302c62cb8542da116f023a0c17ed9b70f2a5fc797cc74dd538,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed4__ep01,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,4,1,4,100,20,ON,0.1,1,0,0,0,47.047523,47.305,0.855048,21.3391,23.0529,0.9257,0.761683,0.691259,1,0.856771,0.794946,0.307252,0.9011,1.4652,2.34,12,0.195,29b87204da4c4c302c62cb8542da116f023a0c17ed9b70f2a5fc797cc74dd538,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed4__ep02,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,4,2,4,100,20,ON,0.1,1,0,0,0,47.131222,50.713753,0.804288,21.3334,22.9904,0.9279,0.771522,0.68754,0,0.825762,0.782189,0.319282,0.8967,1.3128,2.25,12,0.1875,29b87204da4c4c302c62cb8542da116f023a0c17ed9b70f2a5fc797cc74dd538,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed4__ep03,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,4,3,4,100,20,ON,0.1,1,0,0,0,43.378527,51.04919,1.075468,21.7084,23.0141,0.9433,0.76082,0.720641,1,0.794923,0.775455,0.317563,0.9019,1.5181,3.01,12,0.250833,29b87204da4c4c302c62cb8542da116f023a0c17ed9b70f2a5fc797cc74dd538,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed4__ep04,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,4,4,4,100,20,ON,0.1,1,0,0,0,46.484655,48.531351,0.655486,21.7595,22.7771,0.9553,0.782034,0.718585,0,0.843692,0.81565,0.308858,0.8229,1.4622,2.83,12,0.235833,29b87204da4c4c302c62cb8542da116f023a0c17ed9b70f2a5fc797cc74dd538,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed4__ep05,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,4,5,4,100,20,ON,0.1,1,0,0,0,43.358671,51.498704,0.786423,21.2123,23.0095,0.9219,0.755312,0.724782,1,0.828469,0.812716,0.327747,0.7749,1.3384,2.34,12,0.195,29b87204da4c4c302c62cb8542da116f023a0c17ed9b70f2a5fc797cc74dd538,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed4__ep06,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,4,6,4,100,20,ON,0.1,1,0,0,0,43.177573,47.808599,0.758835,21.3916,23.0576,0.9277,0.790002,0.748864,1,0.807272,0.797658,0.311994,0.9924,1.6098,1.73,12,0.144167,29b87204da4c4c302c62cb8542da116f023a0c17ed9b70f2a5fc797cc74dd538,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed4__ep07,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,4,7,4,100,20,ON,0.1,1,0,0,0,47.705381,50.697588,0.838229,21.2011,23.2011,0.9138,0.784911,0.720765,0,0.800327,0.794374,0.299147,0.8219,1.6797,2.01,12,0.1675,29b87204da4c4c302c62cb8542da116f023a0c17ed9b70f2a5fc797cc74dd538,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed4__ep08,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,4,8,4,100,20,ON,0.1,1,0,0,0,45.67384,47.730188,1.09989,21.5183,23.0716,0.9327,0.774429,0.738751,0,0.83387,0.791032,0.30487,0.8751,1.6365,2.37,12,0.1975,29b87204da4c4c302c62cb8542da116f023a0c17ed9b70f2a5fc797cc74dd538,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed4__ep09,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,4,9,4,100,20,ON,0.1,1,0,0,0,47.959722,51.00038,0.963531,21.2688,23.1342,0.9194,0.774257,0.705308,1,0.742929,0.778521,0.296914,0.8626,1.3247,2.73,12,0.2275,29b87204da4c4c302c62cb8542da116f023a0c17ed9b70f2a5fc797cc74dd538,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed5__ep00,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,5,0,4,100,20,ON,0.1,1,0,0,0,48.526991,49.385696,1.041541,21.7332,23.1966,0.9369,0.772703,0.729437,2,0.753719,0.800801,0.261284,0.9451,1.3771,3.01,12,0.250833,363a3a607574d9abaa66b9dca0fa4424f89362ebd4dd45b595b8a3ab0f546686,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed5__ep01,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,5,1,4,100,20,ON,0.1,1,0,0,0,47.816792,48.337386,0.744863,21.6359,23.1154,0.936,0.757281,0.753512,1,0.845036,0.811333,0.297476,0.9332,1.4966,1.57,12,0.130833,363a3a607574d9abaa66b9dca0fa4424f89362ebd4dd45b595b8a3ab0f546686,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed5__ep02,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,5,2,4,100,20,ON,0.1,1,0,0,0,48.46831,49.333829,0.593618,21.6873,23.0527,0.9408,0.775391,0.708561,2,0.803958,0.764198,0.257968,0.878,1.5403,3.11,12,0.259167,363a3a607574d9abaa66b9dca0fa4424f89362ebd4dd45b595b8a3ab0f546686,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed5__ep03,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,5,3,4,100,20,ON,0.1,1,0,0,0,47.748082,48.037297,1.004842,21.4602,22.9467,0.9352,0.774357,0.75302,1,0.801778,0.78291,0.279766,0.9028,1.6632,2.42,12,0.201667,363a3a607574d9abaa66b9dca0fa4424f89362ebd4dd45b595b8a3ab0f546686,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed5__ep04,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,5,4,4,100,20,ON,0.1,1,0,0,0,49.955122,50.40085,0.997227,21.711,23.1198,0.9391,0.755894,0.755007,0,0.815148,0.83195,0.309301,0.7451,1.3905,2.53,12,0.210833,363a3a607574d9abaa66b9dca0fa4424f89362ebd4dd45b595b8a3ab0f546686,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed5__ep05,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,5,5,4,100,20,ON,0.1,1,0,0,0,44.840633,48.637945,1.257779,21.2743,22.9279,0.9279,0.777613,0.71497,1,0.827098,0.785026,0.278767,0.832,1.6415,2.6,12,0.216667,363a3a607574d9abaa66b9dca0fa4424f89362ebd4dd45b595b8a3ab0f546686,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed5__ep06,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,5,6,4,100,20,ON,0.1,1,0,0,0,47.54896,48.639915,1.001006,21.5113,23.1342,0.9298,0.7611,0.729398,0,0.851001,0.77501,0.272327,0.8856,1.6751,1.98,12,0.165,363a3a607574d9abaa66b9dca0fa4424f89362ebd4dd45b595b8a3ab0f546686,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed5__ep07,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,5,7,4,100,20,ON,0.1,1,0,0,0,46.515712,47.845645,1.023917,21.2713,23.2401,0.9153,0.763477,0.692506,1,0.79059,0.770582,0.269271,0.8323,1.3846,2.35,12,0.195833,363a3a607574d9abaa66b9dca0fa4424f89362ebd4dd45b595b8a3ab0f546686,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed5__ep08,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,5,8,4,100,20,ON,0.1,1,0,0,0,47.90233,50.083732,0.835792,21.467,23.2445,0.9235,0.7787,0.73247,2,0.786064,0.795816,0.293242,0.9254,1.515,2.04,12,0.17,363a3a607574d9abaa66b9dca0fa4424f89362ebd4dd45b595b8a3ab0f546686,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed5__ep09,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,5,9,4,100,20,ON,0.1,1,0,0,0,45.76842,47.859713,0.797647,21.6191,22.7817,0.949,0.792869,0.73579,0,0.74357,0.817336,0.283941,0.7506,1.3093,2.11,12,0.175833,363a3a607574d9abaa66b9dca0fa4424f89362ebd4dd45b595b8a3ab0f546686,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed6__ep00,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,6,0,4,100,20,ON,0.1,1,0,0,0,47.229948,50.593563,0.713416,21.5817,22.9018,0.9424,0.782853,0.714281,1,0.827132,0.815077,0.307495,0.95,1.5767,1.88,12,0.156667,a9adffdee78648565e530e1d3c4325b67699c21b6053cf4fb62c076e18e07328,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed6__ep01,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,6,1,4,100,20,ON,0.1,1,0,0,0,45.895179,49.651574,0.61571,21.6109,23.0095,0.9392,0.810797,0.716635,1,0.892346,0.772886,0.279996,0.7625,1.4497,2.23,12,0.185833,a9adffdee78648565e530e1d3c4325b67699c21b6053cf4fb62c076e18e07328,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
abl__mixed_complex__w/o_conflict_coordinator__seed6__ep02,mixed_complex_component_ablation,mixed_complex,w/o conflict coordinator,existing_current_table7,6,2,4,100,20,ON,0.1,1,0,0,0,45.415174,49.67362,0.592507,21.6301,23.1777,0.9332,0.768736,0.705914,1,0.823369,0.839915,0.324897,0.7667,1.3769,2.36,12,0.196667,a9adffdee78648565e530e1d3c4325b67699c21b6053cf4fb62c076e18e07328,6ab462282254dde9da98b27b25c83d9d362b1a8c,7fe59b24ed7fd7da7e6f9718b5a8a55bf51685de4bf16539d576b18d185d8e6f
