record_id,protocol_id,scenario,method,training_seed,evaluation_episode_index,robot_count,policy_checkpoint_reused_from_main,safety_envelope,A_star_guide,ORCA_style_prior,velocity_slew_limits,pedestrian_limiter,lidar_safety_filter,robot_robot_shield,control_step_s,successful_robots,fully_successful_episode,collision_episode,rr_collision_count,rp_collision_count,obstacle_collision_count,timeout_failure_count,deadlock_failure_count,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,min_rr_center_distance_m,min_rp_center_distance_m,pre_filter_min_pred_rr_distance_m,pre_filter_min_pred_rp_distance_m,checkpoint_sha256
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed4__ep05,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,4,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,37.81,42.65,2.011,17.15,12.7982,1.34,0.7107,0.7001,0.7973,0.5601,0.6378,0edc52a8acd379186c6ab98c1042d7e7743916870297cd3cab3f7db83225a1b4
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed4__ep06,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,4,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,31.83,35.58,2.201,17.85,12.7917,1.3954,0.6909,0.5764,0.701,0.4611,0.5608,0edc52a8acd379186c6ab98c1042d7e7743916870297cd3cab3f7db83225a1b4
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed4__ep07,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,4,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,37.95,41.39,1.465,17.37,N/A (episode terminated early),N/A (early termination),0.7486,0.4232,0.375,0.3386,0.3,0edc52a8acd379186c6ab98c1042d7e7743916870297cd3cab3f7db83225a1b4
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed4__ep08,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,4,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,35.23,38.81,2.691,17.1,12.8172,1.3341,0.7602,0.6563,0.7456,0.525,0.5965,0edc52a8acd379186c6ab98c1042d7e7743916870297cd3cab3f7db83225a1b4
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed4__ep09,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,4,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,32.82,36.13,2.619,17.04,12.7997,1.3313,0.7237,0.5291,0.826,0.4233,0.6608,0edc52a8acd379186c6ab98c1042d7e7743916870297cd3cab3f7db83225a1b4
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed5__ep00,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,5,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,35.35,40.59,2.14,17.8,12.8252,1.3879,0.7082,0.5849,0.7647,0.4679,0.6118,204d63fa6fe63720e7c75a9149e92a5a44a1162effa5d3cf08e42b89f72cfb7d
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed5__ep01,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,5,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,33.45,37.1,2.604,17.48,N/A (episode terminated early),N/A (early termination),0.6949,0.3984,0.5152,0.3187,0.4122,204d63fa6fe63720e7c75a9149e92a5a44a1162effa5d3cf08e42b89f72cfb7d
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed5__ep02,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,5,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,33.87,37.95,2.893,17.29,12.7949,1.3513,0.6726,0.6761,0.766,0.5409,0.6128,204d63fa6fe63720e7c75a9149e92a5a44a1162effa5d3cf08e42b89f72cfb7d
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed5__ep03,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,5,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,32.24,35.82,1.962,17.78,12.8039,1.3886,0.7599,0.5302,0.5692,0.4242,0.4554,204d63fa6fe63720e7c75a9149e92a5a44a1162effa5d3cf08e42b89f72cfb7d
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed5__ep04,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,5,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,35.74,38.62,1.158,17.12,12.8089,1.3366,0.7055,0.6067,0.7265,0.4854,0.5812,204d63fa6fe63720e7c75a9149e92a5a44a1162effa5d3cf08e42b89f72cfb7d
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed5__ep05,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,5,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,33.25,37.31,1.829,17.61,12.8037,1.3754,0.7166,0.6789,0.7777,0.5431,0.6222,204d63fa6fe63720e7c75a9149e92a5a44a1162effa5d3cf08e42b89f72cfb7d
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed5__ep06,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,5,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,35.46,38.61,1.019,17.57,N/A (episode terminated early),N/A (early termination),0.7406,0.3275,0.3844,0.262,0.3075,204d63fa6fe63720e7c75a9149e92a5a44a1162effa5d3cf08e42b89f72cfb7d
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed5__ep07,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,5,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,1,0,0,0,0,1,1,35.35,38.63,2.944,18.44,N/A (episode terminated early),N/A (early termination),0.755,0.2793,0.5443,0.2234,0.4354,204d63fa6fe63720e7c75a9149e92a5a44a1162effa5d3cf08e42b89f72cfb7d
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed5__ep08,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,5,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,31.01,34.26,2.733,18.02,12.812,1.4065,0.6869,0.6378,0.6486,0.5102,0.5189,204d63fa6fe63720e7c75a9149e92a5a44a1162effa5d3cf08e42b89f72cfb7d
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed5__ep09,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,5,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,34.55,37.88,0.876,17.51,12.8016,1.3678,0.6774,0.597,0.7108,0.4776,0.5686,204d63fa6fe63720e7c75a9149e92a5a44a1162effa5d3cf08e42b89f72cfb7d
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed6__ep00,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,6,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,31.57,35.86,1.84,17.66,12.7897,1.3808,0.7008,0.455,0.8161,0.364,0.6529,6a90eb5c2f6f6818cfbba4a0b454c79b02975e3e195f2d5cb614c7bd0987a2d7
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed6__ep01,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,6,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,37.06,41.22,1.675,17.81,N/A (episode terminated early),N/A (early termination),0.7206,0.3053,0.4765,0.2442,0.3812,6a90eb5c2f6f6818cfbba4a0b454c79b02975e3e195f2d5cb614c7bd0987a2d7
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed6__ep02,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,6,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,37.88,42.58,1.758,17.75,N/A (episode terminated early),N/A (early termination),0.6714,0.3803,0.4632,0.3042,0.3706,6a90eb5c2f6f6818cfbba4a0b454c79b02975e3e195f2d5cb614c7bd0987a2d7
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed6__ep03,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,6,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,32.77,36.7,1.853,17.87,12.8184,1.3941,0.7621,0.6141,0.6489,0.4913,0.5191,6a90eb5c2f6f6818cfbba4a0b454c79b02975e3e195f2d5cb614c7bd0987a2d7
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed6__ep04,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,6,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,33.62,37.92,2.888,17.09,N/A (episode terminated early),N/A (early termination),0.7585,0.2753,0.4404,0.2202,0.3523,6a90eb5c2f6f6818cfbba4a0b454c79b02975e3e195f2d5cb614c7bd0987a2d7
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed6__ep05,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,6,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,37.34,42.9,0.74,17.13,12.8081,1.3374,0.6768,0.62,0.8405,0.496,0.6724,6a90eb5c2f6f6818cfbba4a0b454c79b02975e3e195f2d5cb614c7bd0987a2d7
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed6__ep06,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,6,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,37.65,43.28,1.061,17.82,12.784,1.3939,0.7476,0.4911,0.6259,0.3929,0.5007,6a90eb5c2f6f6818cfbba4a0b454c79b02975e3e195f2d5cb614c7bd0987a2d7
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed6__ep07,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,6,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,37.82,42.63,1.557,17.14,N/A (episode terminated early),N/A (early termination),0.7488,0.2913,0.4331,0.233,0.3465,6a90eb5c2f6f6818cfbba4a0b454c79b02975e3e195f2d5cb614c7bd0987a2d7
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed6__ep08,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,6,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,32.67,37.54,1.659,17.76,12.8158,1.3858,0.7597,0.6764,0.6041,0.5411,0.4833,6a90eb5c2f6f6818cfbba4a0b454c79b02975e3e195f2d5cb614c7bd0987a2d7
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed6__ep09,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,6,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,34.45,39.3,1.52,17.99,N/A (episode terminated early),N/A (early termination),0.68,0.2906,0.4156,0.2325,0.3325,6a90eb5c2f6f6818cfbba4a0b454c79b02975e3e195f2d5cb614c7bd0987a2d7
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed7__ep00,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,7,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,32.24,35.23,1.189,18.12,12.7997,1.4157,0.7025,0.5307,0.5703,0.4246,0.4562,c5f357624178b8ece5882b896805a8822cfce3350111dcb4accb2dcb62a98c13
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed7__ep01,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,7,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,35.53,40.53,1.355,18.04,12.8093,1.4084,0.7146,0.451,0.7939,0.3608,0.6351,c5f357624178b8ece5882b896805a8822cfce3350111dcb4accb2dcb62a98c13
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed7__ep02,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,7,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,31.04,34.34,2.935,17.84,N/A (episode terminated early),N/A (early termination),0.7131,0.3003,0.377,0.2402,0.3016,c5f357624178b8ece5882b896805a8822cfce3350111dcb4accb2dcb62a98c13
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed7__ep03,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,7,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,36.47,40.24,2.441,17.77,12.7877,1.3896,0.7425,0.7167,0.75,0.5734,0.6,c5f357624178b8ece5882b896805a8822cfce3350111dcb4accb2dcb62a98c13
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed7__ep04,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,7,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,30.95,35.31,2.104,17.76,12.7963,1.3879,0.7551,0.5416,0.7885,0.4333,0.6308,c5f357624178b8ece5882b896805a8822cfce3350111dcb4accb2dcb62a98c13
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed7__ep05,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,7,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,37.76,42.16,2.205,17.84,12.8235,1.3912,0.7628,0.4637,0.7702,0.371,0.6162,c5f357624178b8ece5882b896805a8822cfce3350111dcb4accb2dcb62a98c13
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed7__ep06,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,7,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,0,0,1,1,33.98,38.49,2.625,18.32,N/A (episode terminated early),N/A (early termination),0.7288,0.3858,0.5398,0.3086,0.4318,c5f357624178b8ece5882b896805a8822cfce3350111dcb4accb2dcb62a98c13
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed7__ep07,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,7,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,31.3,34.8,1.884,17.5,12.7875,1.3685,0.6833,0.5482,0.5627,0.4386,0.4502,c5f357624178b8ece5882b896805a8822cfce3350111dcb4accb2dcb62a98c13
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed7__ep08,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,7,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,33.16,38.13,2.498,18.29,12.8135,1.4274,0.7696,0.6055,0.6877,0.4844,0.5502,c5f357624178b8ece5882b896805a8822cfce3350111dcb4accb2dcb62a98c13
safetyoff__dynamic_pedestrians__CA-GAT-MAPPO__seed7__ep09,safety_off_evaluation,dynamic_pedestrians,CA-GAT-MAPPO,7,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,33.18,37.72,2.711,17.39,12.8218,1.3563,0.7498,0.5656,0.6326,0.4525,0.5061,c5f357624178b8ece5882b896805a8822cfce3350111dcb4accb2dcb62a98c13
safetyoff__mixed_complex__CA-GAT-MAPPO__seed0__ep00,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,0,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,48.92,53.2,2.407,17.85,23.0091,0.7758,0.7464,0.6809,0.6201,0.5447,0.4961,bfcedc1c8f0ae2806ebdc8d7c572ba9275e4a0487907899821a3d107e71101ce
safetyoff__mixed_complex__CA-GAT-MAPPO__seed0__ep01,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,0,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,48.36,55.24,1.577,17.86,23.1342,0.772,0.7248,0.6963,0.5824,0.557,0.4659,bfcedc1c8f0ae2806ebdc8d7c572ba9275e4a0487907899821a3d107e71101ce
safetyoff__mixed_complex__CA-GAT-MAPPO__seed0__ep02,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,0,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,46.01,50.08,0.843,17.51,22.9326,0.7635,0.6847,0.5889,0.7424,0.4711,0.5939,bfcedc1c8f0ae2806ebdc8d7c572ba9275e4a0487907899821a3d107e71101ce
safetyoff__mixed_complex__CA-GAT-MAPPO__seed0__ep03,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,0,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,46.36,53.15,2.399,17.51,23.0527,0.7596,0.7568,0.5538,0.777,0.443,0.6216,bfcedc1c8f0ae2806ebdc8d7c572ba9275e4a0487907899821a3d107e71101ce
safetyoff__mixed_complex__CA-GAT-MAPPO__seed0__ep04,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,0,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,45.41,50.21,0.882,17.08,23.1777,0.7369,0.6811,0.5048,0.7321,0.4038,0.5857,bfcedc1c8f0ae2806ebdc8d7c572ba9275e4a0487907899821a3d107e71101ce
safetyoff__mixed_complex__CA-GAT-MAPPO__seed0__ep05,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,0,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,47.36,53.54,2.965,18.43,23.1388,0.7965,0.714,0.5551,0.7052,0.4441,0.5642,bfcedc1c8f0ae2806ebdc8d7c572ba9275e4a0487907899821a3d107e71101ce
safetyoff__mixed_complex__CA-GAT-MAPPO__seed0__ep06,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,0,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,52.17,59.42,2.207,18.34,22.9948,0.7976,0.6715,0.6837,0.7496,0.547,0.5997,bfcedc1c8f0ae2806ebdc8d7c572ba9275e4a0487907899821a3d107e71101ce
safetyoff__mixed_complex__CA-GAT-MAPPO__seed0__ep07,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,0,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,47.04,52.47,0.768,17.46,N/A (episode terminated early),N/A (early termination),0.7168,0.306,0.3633,0.2448,0.2906,bfcedc1c8f0ae2806ebdc8d7c572ba9275e4a0487907899821a3d107e71101ce
safetyoff__mixed_complex__CA-GAT-MAPPO__seed0__ep08,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,0,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,47.77,54.05,2.147,18.23,22.9902,0.7929,0.707,0.5981,0.7434,0.4785,0.5947,bfcedc1c8f0ae2806ebdc8d7c572ba9275e4a0487907899821a3d107e71101ce
safetyoff__mixed_complex__CA-GAT-MAPPO__seed0__ep09,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,0,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,50.65,57.31,1.273,17.07,23.0095,0.7419,0.7475,0.4681,0.7411,0.3745,0.5929,bfcedc1c8f0ae2806ebdc8d7c572ba9275e4a0487907899821a3d107e71101ce
safetyoff__mixed_complex__CA-GAT-MAPPO__seed1__ep00,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,1,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,48.95,54.4,2.283,18.5,22.9948,0.8045,0.7515,0.7496,0.684,0.5997,0.5472,8ed99808c66525bebda19333f1531725f5d3205410e0532243400e3764a1fdb8
safetyoff__mixed_complex__CA-GAT-MAPPO__seed1__ep01,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,1,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,46.52,53.43,1.406,17.86,N/A (episode terminated early),N/A (early termination),0.7023,0.2855,0.3713,0.2284,0.297,8ed99808c66525bebda19333f1531725f5d3205410e0532243400e3764a1fdb8
safetyoff__mixed_complex__CA-GAT-MAPPO__seed1__ep02,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,1,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,46.94,51.12,0.892,18.03,22.8845,0.7879,0.7139,0.6889,0.8443,0.5511,0.6754,8ed99808c66525bebda19333f1531725f5d3205410e0532243400e3764a1fdb8
safetyoff__mixed_complex__CA-GAT-MAPPO__seed1__ep03,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,1,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,48.43,54,1.274,17.5,N/A (episode terminated early),N/A (early termination),0.7308,0.3076,0.4965,0.2461,0.3972,8ed99808c66525bebda19333f1531725f5d3205410e0532243400e3764a1fdb8
safetyoff__mixed_complex__CA-GAT-MAPPO__seed1__ep04,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,1,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,46.75,52.53,1.435,17.33,22.9467,0.7552,0.7346,0.6949,0.5936,0.5559,0.4749,8ed99808c66525bebda19333f1531725f5d3205410e0532243400e3764a1fdb8
safetyoff__mixed_complex__CA-GAT-MAPPO__seed1__ep05,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,1,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,48.33,53.78,2.104,18.2,23.1777,0.7852,0.7303,0.5811,0.6751,0.4649,0.5401,8ed99808c66525bebda19333f1531725f5d3205410e0532243400e3764a1fdb8
safetyoff__mixed_complex__CA-GAT-MAPPO__seed1__ep06,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,1,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,46.65,51.12,2.56,17.3,23.1195,0.7483,0.7079,0.6496,0.765,0.5197,0.612,8ed99808c66525bebda19333f1531725f5d3205410e0532243400e3764a1fdb8
safetyoff__mixed_complex__CA-GAT-MAPPO__seed1__ep07,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,1,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,47.91,54.78,1.784,17.39,N/A (episode terminated early),N/A (early termination),0.6798,0.3102,0.3951,0.2482,0.3161,8ed99808c66525bebda19333f1531725f5d3205410e0532243400e3764a1fdb8
safetyoff__mixed_complex__CA-GAT-MAPPO__seed1__ep08,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,1,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,45.09,51.67,0.827,17.48,23.2011,0.7534,0.6723,0.5397,0.8454,0.4318,0.6763,8ed99808c66525bebda19333f1531725f5d3205410e0532243400e3764a1fdb8
safetyoff__mixed_complex__CA-GAT-MAPPO__seed1__ep09,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,1,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,48.94,53.59,1.277,17.89,23.0529,0.776,0.7117,0.7466,0.6624,0.5973,0.5299,8ed99808c66525bebda19333f1531725f5d3205410e0532243400e3764a1fdb8
safetyoff__mixed_complex__CA-GAT-MAPPO__seed2__ep00,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,2,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,0,0,0,1,47.46,52.15,2.924,17.09,N/A (episode terminated early),N/A (early termination),0.746,0.7494,0.6065,0.5995,0.4852,83df6211c82175f2b55c0f388fd343ffc3f228c028273b13498381129ab10241
safetyoff__mixed_complex__CA-GAT-MAPPO__seed2__ep01,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,2,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,1,0,0,0,47.59,53.69,0.924,18.15,N/A (episode terminated early),N/A (early termination),0.6758,0.6542,0.8123,0.5234,0.6498,83df6211c82175f2b55c0f388fd343ffc3f228c028273b13498381129ab10241
safetyoff__mixed_complex__CA-GAT-MAPPO__seed2__ep02,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,2,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,46.61,51.02,1.055,17.36,N/A (episode terminated early),N/A (early termination),0.7302,0.3011,0.5173,0.2409,0.4138,83df6211c82175f2b55c0f388fd343ffc3f228c028273b13498381129ab10241
safetyoff__mixed_complex__CA-GAT-MAPPO__seed2__ep03,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,2,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,51.68,56.56,2.351,18.11,23.1966,0.7807,0.6949,0.5571,0.6022,0.4457,0.4818,83df6211c82175f2b55c0f388fd343ffc3f228c028273b13498381129ab10241
safetyoff__mixed_complex__CA-GAT-MAPPO__seed2__ep04,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,2,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,46.05,51.96,2.616,17.43,22.8654,0.7623,0.7543,0.4505,0.6685,0.3604,0.5348,83df6211c82175f2b55c0f388fd343ffc3f228c028273b13498381129ab10241
safetyoff__mixed_complex__CA-GAT-MAPPO__seed2__ep05,safety_off_evaluation,mixed_complex,CA-GAT-MAPPO,2,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,47.77,53.96,1.731,17.35,23.1342,0.75,0.6911,0.7355,0.803,0.5884,0.6424,83df6211c82175f2b55c0f388fd343ffc3f228c028273b13498381129ab10241
